task,stage,model_family,family,specification,model_id,representation,quantile,cohort,origin,fold,n_train,n_evaluation,train_order_id_sha256,evaluation_order_id_sha256,test_order_id_sha256,parameters_json,numeric_features_json,categorical_features_json,ordered_feature_sha256,fitted_model_sha256,model_hash_type,best_iteration,source_model_frame_sha256,direct_config_sha256
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQB,DQB,score_only,0.9,2018-04,2018-04-01 00:00:00,,3417,306,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":5,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.9,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""S1_score"",""S2_score"",""R1_score"",""R2_score""]",[],8e839303586410634b4111720a721a21467d5baefb8e162bfcff1725b8a831bb,053440b8167f3f8b22b4e076d7a43ede81a8cb113a378158bb97eaefbdb0554a,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQG,DQG,score_only,0.5,2018-04,2018-04-01 00:00:00,,3417,306,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":1,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.5,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""R1_score"",""R2_score""]",[],3766dc3232503b9ae286e55a8bd35fac5fe1d3245fcd29bcf71c7ba9cdc58637,89aed80755167051dc318a587bebdeaed51c49d6c086dfe17cdf0fe0402d1474,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQG,DQG,score_only,0.9,2018-04,2018-04-01 00:00:00,,3417,306,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":5,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.9,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""R1_score"",""R2_score""]",[],3766dc3232503b9ae286e55a8bd35fac5fe1d3245fcd29bcf71c7ba9cdc58637,15a4b6847915c76bd37e72908bc6727141210e6c5196236a509f9db63e6fc5af,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQS,DQS,score_only,0.5,2018-04,2018-04-01 00:00:00,,3417,306,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":1,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.5,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""S1_score"",""S2_score""]",[],1a935f0082e8f912fa6676e6c253f030507438f99e9ff86c8bb06e45d0333d82,1e40b8b4c5745f9af69667b20dfe43600b0cf1dee61356abc836108e05a53043,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQS,DQS,score_only,0.9,2018-04,2018-04-01 00:00:00,,3417,306,c696c0bce90953fd287abfc368108f2b27970021239d0944fd1066180bd245e0,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,f70654d8c209bccbb417414da1c2ceea047caa7f2467d1ed8101efa66eb66fd9,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":5,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.9,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""S1_score"",""S2_score""]",[],1a935f0082e8f912fa6676e6c253f030507438f99e9ff86c8bb06e45d0333d82,aae229a63724066fb5d81cf640f131e3b682d1184d2d638e8b2e314b28d15dab,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,linear_quantile,linear_quantile,DQB,DQB,score_only,0.5,2018-05,2018-05-01 00:00:00,,4757,443,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,"{""alpha"":0.0001,""solver"":""highs""}","[""promised_delivery_days"",""S1_score"",""S2_score"",""R1_score"",""R2_score""]",[],8e839303586410634b4111720a721a21467d5baefb8e162bfcff1725b8a831bb,bc19fd9cb6700e58a674d055ee963b19ae870cca129af94e373770a8b21b68f9,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,linear_quantile,linear_quantile,DQB,DQB,score_only,0.9,2018-05,2018-05-01 00:00:00,,4757,443,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,"{""alpha"":0.01,""solver"":""highs""}","[""promised_delivery_days"",""S1_score"",""S2_score"",""R1_score"",""R2_score""]",[],8e839303586410634b4111720a721a21467d5baefb8e162bfcff1725b8a831bb,07241aa10e606b5cc95bae51b15859e225497ab3a2ec07a8b5c9c31ff39dd4bd,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,linear_quantile,linear_quantile,DQG,DQG,score_only,0.5,2018-05,2018-05-01 00:00:00,,4757,443,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,"{""alpha"":0.0001,""solver"":""highs""}","[""promised_delivery_days"",""R1_score"",""R2_score""]",[],3766dc3232503b9ae286e55a8bd35fac5fe1d3245fcd29bcf71c7ba9cdc58637,ff47701b126c7648d0509d4be24bf6d77954ac1b3c2fe4cb0d6b113a164bcb28,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,linear_quantile,linear_quantile,DQG,DQG,score_only,0.9,2018-05,2018-05-01 00:00:00,,4757,443,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,"{""alpha"":0.01,""solver"":""highs""}","[""promised_delivery_days"",""R1_score"",""R2_score""]",[],3766dc3232503b9ae286e55a8bd35fac5fe1d3245fcd29bcf71c7ba9cdc58637,18a0a32c7d791cad7e3a3b7c53da0ea0bd331c690a922e1f323fb0c9a6e32836,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,linear_quantile,linear_quantile,DQS,DQS,score_only,0.5,2018-05,2018-05-01 00:00:00,,4757,443,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,"{""alpha"":0.0001,""solver"":""highs""}","[""promised_delivery_days"",""S1_score"",""S2_score""]",[],1a935f0082e8f912fa6676e6c253f030507438f99e9ff86c8bb06e45d0333d82,8149b35de83758ec16fbe1b1552dc3100f6802a9098bf08e36dfeacef5d90b59,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,linear_quantile,linear_quantile,DQS,DQS,score_only,0.9,2018-05,2018-05-01 00:00:00,,4757,443,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,"{""alpha"":0.01,""solver"":""highs""}","[""promised_delivery_days"",""S1_score"",""S2_score""]",[],1a935f0082e8f912fa6676e6c253f030507438f99e9ff86c8bb06e45d0333d82,0bbc4ad63304c10344a2455f21d0c30ddc67a98060ece736348f62ee231284b8,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQB,DQB,score_only,0.5,2018-05,2018-05-01 00:00:00,,4757,443,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":1,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.5,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""S1_score"",""S2_score"",""R1_score"",""R2_score""]",[],8e839303586410634b4111720a721a21467d5baefb8e162bfcff1725b8a831bb,2b62db014266046e24df032b54b107cb02927d88baf12ba54b84af5ce768f7de,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQB,DQB,score_only,0.9,2018-05,2018-05-01 00:00:00,,4757,443,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":5,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.9,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""S1_score"",""S2_score"",""R1_score"",""R2_score""]",[],8e839303586410634b4111720a721a21467d5baefb8e162bfcff1725b8a831bb,d2dab67b15564c7ddd790dd022737b939fc50d872a0a924d461dbea1a7526347,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQG,DQG,score_only,0.5,2018-05,2018-05-01 00:00:00,,4757,443,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":1,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.5,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""R1_score"",""R2_score""]",[],3766dc3232503b9ae286e55a8bd35fac5fe1d3245fcd29bcf71c7ba9cdc58637,4517a657fa68ec32da864630eb7fd882ea785c55122f4b3d592709d349208160,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQG,DQG,score_only,0.9,2018-05,2018-05-01 00:00:00,,4757,443,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":5,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.9,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""R1_score"",""R2_score""]",[],3766dc3232503b9ae286e55a8bd35fac5fe1d3245fcd29bcf71c7ba9cdc58637,ffb69b8d43e06c0559da9539a34c399a5d80b08110e6b2960a67f677d5a61722,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQS,DQS,score_only,0.5,2018-05,2018-05-01 00:00:00,,4757,443,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":1,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.5,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""S1_score"",""S2_score""]",[],1a935f0082e8f912fa6676e6c253f030507438f99e9ff86c8bb06e45d0333d82,b0e29f5740063d87dfd1f23fed76242edbc08bb812e532170d047341aaa8a414,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQS,DQS,score_only,0.9,2018-05,2018-05-01 00:00:00,,4757,443,298cf3fd217511ecf0133cec058c1d045fdca37dc5bafb8f5dcc3e3b11d3505e,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,1e8f737f65d16539c4d5c862ea765abd56a694c2e2362f8b4d7ef7e39e6c770f,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":5,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.9,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""S1_score"",""S2_score""]",[],1a935f0082e8f912fa6676e6c253f030507438f99e9ff86c8bb06e45d0333d82,b3d71c69128f7e5bd9367a63d9433bd5bbd950028e7d8b7664214496fdd97e37,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,linear_quantile,linear_quantile,DQB,DQB,score_only,0.5,2018-06,2018-06-01 00:00:00,,5178,71,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,"{""alpha"":0.0001,""solver"":""highs""}","[""promised_delivery_days"",""S1_score"",""S2_score"",""R1_score"",""R2_score""]",[],8e839303586410634b4111720a721a21467d5baefb8e162bfcff1725b8a831bb,d90d64f18b1a38718fc6b06cf0122d1352ea3ad7bfb9831f9b7389370fbfd5dc,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,linear_quantile,linear_quantile,DQB,DQB,score_only,0.9,2018-06,2018-06-01 00:00:00,,5178,71,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,"{""alpha"":0.01,""solver"":""highs""}","[""promised_delivery_days"",""S1_score"",""S2_score"",""R1_score"",""R2_score""]",[],8e839303586410634b4111720a721a21467d5baefb8e162bfcff1725b8a831bb,fb43d19ece3b4e2f65309d08d98597489f4e32a84f2dd89bed021db3c8a80811,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,linear_quantile,linear_quantile,DQG,DQG,score_only,0.5,2018-06,2018-06-01 00:00:00,,5178,71,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,"{""alpha"":0.0001,""solver"":""highs""}","[""promised_delivery_days"",""R1_score"",""R2_score""]",[],3766dc3232503b9ae286e55a8bd35fac5fe1d3245fcd29bcf71c7ba9cdc58637,5ea7f039963957f0a915d106cd8e8293a0101dfa253ef2e1f09b5a89c99a62fa,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,linear_quantile,linear_quantile,DQG,DQG,score_only,0.9,2018-06,2018-06-01 00:00:00,,5178,71,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,"{""alpha"":0.01,""solver"":""highs""}","[""promised_delivery_days"",""R1_score"",""R2_score""]",[],3766dc3232503b9ae286e55a8bd35fac5fe1d3245fcd29bcf71c7ba9cdc58637,554524eb313718c28b9d3285a712ffc61c8cff53aa0eb99a104dc11718b0db55,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,linear_quantile,linear_quantile,DQS,DQS,score_only,0.5,2018-06,2018-06-01 00:00:00,,5178,71,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,"{""alpha"":0.0001,""solver"":""highs""}","[""promised_delivery_days"",""S1_score"",""S2_score""]",[],1a935f0082e8f912fa6676e6c253f030507438f99e9ff86c8bb06e45d0333d82,9036a2e266c08b56ad0474b3b57e92bca89cea284788346bd909c73302b91333,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,linear_quantile,linear_quantile,DQS,DQS,score_only,0.9,2018-06,2018-06-01 00:00:00,,5178,71,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,"{""alpha"":0.01,""solver"":""highs""}","[""promised_delivery_days"",""S1_score"",""S2_score""]",[],1a935f0082e8f912fa6676e6c253f030507438f99e9ff86c8bb06e45d0333d82,44bf20860bce6f48d7d9d14fb752e2af39993294c319161cf01778482bbbf07e,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQB,DQB,score_only,0.5,2018-06,2018-06-01 00:00:00,,5178,71,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":1,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.5,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""S1_score"",""S2_score"",""R1_score"",""R2_score""]",[],8e839303586410634b4111720a721a21467d5baefb8e162bfcff1725b8a831bb,04e37764fb6760ed009ff8e41186b9c1cc4e044ea94b60347e35823eaa7ca642,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQB,DQB,score_only,0.9,2018-06,2018-06-01 00:00:00,,5178,71,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":5,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.9,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""S1_score"",""S2_score"",""R1_score"",""R2_score""]",[],8e839303586410634b4111720a721a21467d5baefb8e162bfcff1725b8a831bb,fd351bfdc3e340a5a8a1478c09ff2f56ee21ab7882672fd68a665f10ddf7f98a,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
severity,later_score_only_sensitivity,xgboost_quantile,xgboost_quantile,DQG,DQG,score_only,0.5,2018-06,2018-06-01 00:00:00,,5178,71,7501510af0ba154c313de0d8c08401f8276287c20a030a2abca6c55fd9cdc858,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,5aaff04dc19d63b5a2dd637a07f5527d21f5d0a7b23e9e0b532681e840c404ca,"{""colsample_bytree"":0.8,""eval_metric"":""quantile"",""learning_rate"":0.03,""max_depth"":3,""min_child_weight"":5.0,""n_estimators"":1,""n_jobs"":4,""objective"":""reg:quantileerror"",""quantile_alpha"":0.5,""random_state"":20260823,""reg_alpha"":0.0,""reg_lambda"":1.0,""subsample"":0.8,""tree_method"":""hist""}","[""promised_delivery_days"",""R1_score"",""R2_score""]",[],3766dc3232503b9ae286e55a8bd35fac5fe1d3245fcd29bcf71c7ba9cdc58637,33aab8fc2916383f51ecd6cb9ccce42ff8e6c85e05a19f17b3261c698795d506,sha256_pickle_protocol_5_fitted_wrapper,,a6d4ea5e457fb16115588bf96c200086a69b750e8b7b7ece1538846a303a71f3,b187add9d353488cbebc63ca4c13b0952335beab4347499cee5aecdb82fe6401
